slice,alias,plant_number,leaf_number,all,count,total_area,scan_date,notes,USDA_symbol,petiole,plot
TRAL-p5_focal-lVS,TRAL,5,2,FALSE,3,0.667,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p6_focal-lVS,TRAL,6,2,FALSE,3,0.905,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p7_focal-lVS,TRAL,7,2,FALSE,3,0.617,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p8_focal-lVS,TRAL,8,2,FALSE,3,1.124,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p1_focal-lVS,TRAL,1,2,FALSE,3,1.356,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p3_focal-lVS,TRAL,3,2,FALSE,3,0.905,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p2_focal-lVS,TRAL,2,3,FALSE,3,0.665,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p4_focal-lVS,TRAL,4,3,FALSE,3,2.759,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p5_focal-lVS,TRAL,5,3,FALSE,3,2.057,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p6_focal-lVS,TRAL,6,3,FALSE,3,0.813,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p7_focal-lVS,TRAL,7,3,FALSE,3,2.254,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p8_focal-lVS,TRAL,8,3,FALSE,3,1.01,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p1_focal-lVS,TRAL,1,3,FALSE,3,2.216,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p1_all-lvs,TRAL,1,NA,TRUE,125,42.845,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p2_all-lvs,TRAL,2,NA,TRUE,23,3.876,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p3_all-lvs,TRAL,3,NA,TRUE,3,0.927,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p4_all-lvs,TRAL,4,NA,TRUE,33,13.96,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p5_all-lvs,TRAL,5,NA,TRUE,9,1.997,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p6_all-lvs,TRAL,6,NA,TRUE,6,1.772,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p7_all-lvs,TRAL,7,NA,TRUE,6,3.385,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p8_all-lvs,TRAL,8,NA,TRUE,29,7.829,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
gilia-p1-all,GILIA,1,NA,TRUE,32,16.007,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p1-l1,GILIA,1,1,FALSE,1,0.838,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p1-l2,GILIA,1,2,FALSE,1,0.838,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p1-l3,GILIA,1,3,FALSE,1,0.785,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p2-all,GILIA,2,NA,TRUE,49,31.217,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p2-l1,GILIA,2,1,FALSE,1,1.763,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p2-l2,GILIA,2,2,FALSE,1,1.433,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p2-l3,GILIA,2,3,FALSE,1,1.861,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p3-all,GILIA,3,NA,TRUE,31,28.435,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p3-l1,GILIA,3,1,FALSE,1,1.469,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p3-l2,GILIA,3,2,FALSE,1,2.137,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p3-l3,GILIA,3,3,FALSE,1,1.449,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p4-all,GILIA,4,NA,TRUE,52,33.335,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p4-l1,GILIA,4,1,FALSE,1,1.975,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p4-l2,GILIA,4,2,FALSE,1,1.709,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p4-l3,GILIA,4,3,FALSE,1,1.693,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p5-all,GILIA,5,NA,TRUE,54,28.701,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p5-l1,GILIA,5,1,FALSE,2,1.534,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p5-l2,GILIA,5,2,FALSE,2,1.758,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p5-l3,GILIA,5,3,FALSE,2,1.936,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p6-all,GILIA,6,NA,TRUE,31,30.461,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p6-l1,GILIA,6,1,FALSE,2,1.865,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p6-l2,GILIA,6,2,FALSE,2,1.577,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p6-l3,GILIA,6,3,FALSE,2,1.871,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p7-all,GILIA,7,NA,TRUE,41,32.284,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p7-l1,GILIA,7,1,FALSE,2,2.628,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p7-l2,GILIA,7,2,FALSE,2,2.169,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p7-l3,GILIA,7,3,FALSE,2,2.283,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p8-all,GILIA,8,NA,TRUE,33,23.132,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p8-l1,GILIA,8,1,FALSE,1,1.475,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p8-l2,GILIA,8,2,FALSE,6,1.043,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p8-l3,GILIA,8,3,FALSE,1,1.047,2017-03-22,with_petiole,GIOC,TRUE,non_plot
lebo-p1-all,LEBO,1,NA,TRUE,39,37.673,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p1-l1,LEBO,1,1,FALSE,1,2.209,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p1-l2,LEBO,1,2,FALSE,1,2.906,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p1-l3,LEBO,1,3,FALSE,1,1.024,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p2-all,LEBO,2,NA,TRUE,28,17.038,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p2-l1,LEBO,2,1,FALSE,1,1.63,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p2-l2,LEBO,2,2,FALSE,1,1.402,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p2-l3,LEBO,2,3,FALSE,1,0.914,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p3-all,LEBO,3,NA,TRUE,32,20.438,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p3-l1,LEBO,3,1,FALSE,1,1.672,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p3-l2,LEBO,3,2,FALSE,1,1.446,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p3-l3,LEBO,3,3,FALSE,1,1.204,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p4-all,LEBO,4,NA,TRUE,18,12.493,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p4-l1,LEBO,4,1,FALSE,3,2.281,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p4-l2,LEBO,4,2,FALSE,2,2.075,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p4-l3,LEBO,4,3,FALSE,4,1.179,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p5-all,LEBO,5,NA,TRUE,58,54.143,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p5-l1,LEBO,5,1,FALSE,4,1.944,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p5-l2,LEBO,5,2,FALSE,1,2.428,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p5-l3,LEBO,5,3,FALSE,3,1.299,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-all-1,LEBO,6,NA,TRUE,47,46.606,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-all-2,LEBO,6,NA,TRUE,51,54.118,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-l1,LEBO,6,1,FALSE,4,2.103,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-l2,LEBO,6,2,FALSE,1,1.277,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-l3,LEBO,6,3,FALSE,1,1.213,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p7-all,LEBO,7,NA,TRUE,21,15.196,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p7-l1,LEBO,7,1,FALSE,1,2.12,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p7-l2,LEBO,7,2,FALSE,1,1.251,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p7-l3,LEBO,7,3,FALSE,1,1.016,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p8-all,LEBO,8,NA,TRUE,40,49.996,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p8-l1,LEBO,8,1,FALSE,1,2.508,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p8-l2,LEBO,8,2,FALSE,1,3.779,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p8-l3,LEBO,8,3,FALSE,1,1.323,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
BOIN-p1_focal-leaves,BOIN,1,1,FALSE,1,3.396,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p2_focal-leaves,BOIN,2,1,FALSE,1,1.315,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p3_focal-leaves,BOIN,3,1,FALSE,1,3.243,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p4_focal-leaves,BOIN,4,1,FALSE,1,1.878,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p5_focal-leaves,BOIN,5,1,FALSE,1,2.364,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p6_focal-leaves,BOIN,6,1,FALSE,1,4.226,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p7_focal-leaves,BOIN,7,1,FALSE,1,3.417,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p8_focal-leaves,BOIN,8,1,FALSE,1,3.372,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p1_focal-leaves,BOIN,1,2,FALSE,1,2.75,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p2_focal-leaves,BOIN,2,2,FALSE,1,1.46,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p3_focal-leaves,BOIN,3,2,FALSE,1,1.788,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p4_focal-leaves,BOIN,4,2,FALSE,1,1.532,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p5_focal-leaves,BOIN,5,2,FALSE,1,2.035,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p6_focal-leaves,BOIN,6,2,FALSE,1,5.879,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p7_focal-leaves,BOIN,7,2,FALSE,1,3.164,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p8_focal-leaves,BOIN,8,2,FALSE,1,2.636,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p1_focal-leaves,BOIN,1,3,FALSE,1,3.959,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p2_focal-leaves,BOIN,2,3,FALSE,1,1.892,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p3_focal-leaves,BOIN,3,3,FALSE,1,2.368,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p4_focal-leaves,BOIN,4,3,FALSE,1,1.847,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p5_focal-leaves,BOIN,5,3,FALSE,1,2.22,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p6_focal-leaves,BOIN,6,3,FALSE,1,1.599,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p7_focal-leaves,BOIN,7,3,FALSE,1,3.662,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p8_focal-leaves,BOIN,8,3,FALSE,1,3.868,2017-04-22,,BOIN3,FALSE,non_plot
GAAP-p1_focal-leaves,GAAP,1,1,FALSE,3,2.909,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p2_focal-leaves,GAAP,2,1,FALSE,3,3.425,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p3_focal-leaves,GAAP,3,1,FALSE,3,1.832,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p4_focal-leaves,GAAP,4,1,FALSE,3,1.706,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p5_focal-leaves,GAAP,5,1,FALSE,3,1.786,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p6_focal-leaves,GAAP,6,1,FALSE,3,2.574,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p8_focal-leaves,GAAP,8,1,FALSE,3,1.812,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p1_focal-leaves,GAAP,1,2,FALSE,3,1.376,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p2_focal-leaves,GAAP,2,2,FALSE,3,2.716,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p3_focal-leaves,GAAP,3,2,FALSE,4,2.038,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p4_focal-leaves,GAAP,4,2,FALSE,3,1.485,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p5_focal-leaves,GAAP,5,2,FALSE,3,1.643,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p6_focal-leaves,GAAP,6,2,FALSE,3,2.648,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p8_focal-leaves,GAAP,8,2,FALSE,3,1.402,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p1_focal-leaves,GAAP,1,3,FALSE,3,1.827,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p2_focal-leaves,GAAP,2,3,FALSE,3,1.624,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p3_focal-leaves,GAAP,3,3,FALSE,3,1.599,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p4_focal-leaves,GAAP,4,3,FALSE,3,0.697,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p5_focal-leaves,GAAP,5,3,FALSE,3,1.137,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p6_focal-leaves,GAAP,6,3,FALSE,3,1.355,2017-04-22,,GAAP2,FALSE,non_plot
GAAP-p8_focal-leaves,GAAP,8,3,FALSE,3,0.733,2017-04-22,,GAAP2,FALSE,non_plot
TOAR-p1-l1,TOAR,1,1,FALSE,9,16.516,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p1-l2,TOAR,1,2,FALSE,9,6.507,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p1-l3,TOAR,1,3,FALSE,9,4.168,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p2-l1,TOAR,2,1,FALSE,12,17.211,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p2-l2,TOAR,2,2,FALSE,10,7.45,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p2-l3,TOAR,2,3,FALSE,9,13.094,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p3-l1,TOAR,3,1,FALSE,11,22.028,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p3-l2,TOAR,3,2,FALSE,9,13.668,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p3-l3,TOAR,3,3,FALSE,11,32.346,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p4-l1,TOAR,4,1,FALSE,9,18.905,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p4-l2,TOAR,4,2,FALSE,12,8.21,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p4-l3,TOAR,4,3,FALSE,12,13.119,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p5-l1,TOAR,5,1,FALSE,14,25.954,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p5-l2,TOAR,5,2,FALSE,11,22.217,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p5-l3,TOAR,5,3,FALSE,11,12.54,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p6-l1,TOAR,6,1,FALSE,17,16.673,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p6-l2,TOAR,6,2,FALSE,14,20.255,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p6-l3,TOAR,6,3,FALSE,13,11.982,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p7-l1,TOAR,7,1,FALSE,16,20.63,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p7-l2,TOAR,7,2,FALSE,23,30.471,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p7-l3,TOAR,7,3,FALSE,14,12.932,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p8-l1,TOAR,8,1,FALSE,13,13.534,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p8-l2,TOAR,8,2,FALSE,9,8.327,2017-04-22,,TOAR,FALSE,non_plot
TOAR-p8-l3,TOAR,8,3,FALSE,19,21.239,2017-04-22,,TOAR,FALSE,non_plot
clpe-p1-all-bracts,CLPE,1,NA,TRUE,4,49.809,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p1-all-leaves,CLPE,1,NA,TRUE,5,27.95,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p2-all-bracts,CLPE,2,NA,TRUE,8,56.343,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p2-all-leaves,CLPE,2,NA,TRUE,1,7.706,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p3-all-bracts,CLPE,3,NA,TRUE,6,83.031,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p3-all-leaves,CLPE,3,NA,TRUE,5,44.619,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p4-all-bracts,CLPE,4,NA,TRUE,4,19.326,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p4-all-leaves,CLPE,4,NA,TRUE,1,2.044,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p5-all-bracts,CLPE,5,NA,TRUE,7,23.899,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p5-all-leaves,CLPE,5,NA,TRUE,4,21.621,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p6-all-bracts,CLPE,6,NA,TRUE,5,61.109,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p6-all-leaves,CLPE,6,NA,TRUE,3,20.819,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p7-all-bracts,CLPE,7,NA,TRUE,7,55.175,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p7-all-leaves,CLPE,7,NA,TRUE,5,22.486,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p8-all-bracts,CLPE,8,NA,TRUE,5,50.243,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p8-all-leaves,CLPE,8,NA,TRUE,3,14.052,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p1-all-bracts,CLPE,1,NA,TRUE,8,61.371,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p1-all-leaves,CLPE,1,NA,TRUE,15,38.654,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p2-all-bracts,CLPE,2,NA,TRUE,19,73.058,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p2-all-leaves,CLPE,2,NA,TRUE,5,12.107,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p3-all-bracts,CLPE,3,NA,TRUE,16,106.757,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p3-all-leaves,CLPE,3,NA,TRUE,13,62.483,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p4-all-bracts,CLPE,4,NA,TRUE,8,25.592,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p4-all-leaves,CLPE,4,NA,TRUE,6,7.602,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p5-all-bracts,CLPE,5,NA,TRUE,12,30.608,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p5-all-leaves,CLPE,5,NA,TRUE,9,29.549,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p6-all-bracts,CLPE,6,NA,TRUE,10,75.225,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p6-all-leaves,CLPE,6,NA,TRUE,8,33.806,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p7-all-bracts,CLPE,7,NA,TRUE,13,72.33,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p7-all-leaves,CLPE,7,NA,TRUE,11,32.664,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p8-all-bracts,CLPE,8,NA,TRUE,9,60.71,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p8-all-leaves,CLPE,8,NA,TRUE,6,19.842,2017-03-24,with_petiole,CLPE,TRUE,non_plot
clpe-p1-l1,CLPE,1,1,FALSE,1,21.617,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p1-l2,CLPE,1,2,FALSE,1,18.621,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p1-l3,CLPE,1,3,FALSE,1,10,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p2-l1,CLPE,2,1,FALSE,1,9.565,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p2-l2,CLPE,2,2,FALSE,1,12.43,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p2-l3,CLPE,2,3,FALSE,1,7.405,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p3-l1,CLPE,3,1,FALSE,1,17.801,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p3-l2,CLPE,3,2,FALSE,1,6.076,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p3-l3,CLPE,3,3,FALSE,1,4.78,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p4-l1,CLPE,4,1,FALSE,1,8.23,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p4-l2,CLPE,4,2,FALSE,1,4.555,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p4-l3,CLPE,4,3,FALSE,1,1.885,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p5-l1,CLPE,5,1,FALSE,1,9.449,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p5-l2,CLPE,5,2,FALSE,1,9.702,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p5-l3,CLPE,5,3,FALSE,1,6.016,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p6-l1,CLPE,6,1,FALSE,2,11.318,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p6-l2,CLPE,6,2,FALSE,1,13.218,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p6-l3,CLPE,6,3,FALSE,1,4.425,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p7-l1,CLPE,7,1,FALSE,1,13.491,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p7-l2,CLPE,7,2,FALSE,1,8.361,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p7-l3,CLPE,7,3,FALSE,1,6.171,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p8-l1,CLPE,8,1,FALSE,1,18.787,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p8-l2,CLPE,8,2,FALSE,1,12.054,2017-03-24,no_petiole,CLPE,FALSE,non_plot
clpe-p8-l3,CLPE,8,3,FALSE,1,12.823,2017-03-24,no_petiole,CLPE,FALSE,non_plot
